participant_id,video_no,conflict,action,score,score_type,target,pre_courage,group
19,2,葛藤あり,行動なし,1.8333333333333333,post,勇気尺度（post）,2.8333333333333335,事前勇気<4
20,2,葛藤あり,行動なし,5.166666666666667,post,勇気尺度（post）,4.5,事前勇気>=4
21,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,3.5,事前勇気<4
22,2,葛藤あり,行動なし,4.833333333333333,post,勇気尺度（post）,4.5,事前勇気>=4
23,2,葛藤あり,行動なし,6.0,post,勇気尺度（post）,5.833333333333333,事前勇気>=4
24,2,葛藤あり,行動なし,3.6666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
25,2,葛藤あり,行動なし,1.6666666666666667,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
26,2,葛藤あり,行動なし,4.166666666666667,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
27,2,葛藤あり,行動なし,1.5,post,勇気尺度（post）,1.3333333333333333,事前勇気<4
28,2,葛藤あり,行動なし,6.166666666666667,post,勇気尺度（post）,5.333333333333333,事前勇気>=4
29,2,葛藤あり,行動なし,6.5,post,勇気尺度（post）,6.0,事前勇気>=4
30,2,葛藤あり,行動なし,2.1666666666666665,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
31,2,葛藤あり,行動なし,3.3333333333333335,post,勇気尺度（post）,3.5,事前勇気<4
32,2,葛藤あり,行動なし,3.5,post,勇気尺度（post）,3.5,事前勇気<4
33,2,葛藤あり,行動なし,5.666666666666667,post,勇気尺度（post）,5.5,事前勇気>=4
34,2,葛藤あり,行動なし,6.5,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
35,2,葛藤あり,行動なし,4.833333333333333,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
36,2,葛藤あり,行動なし,2.1666666666666665,post,勇気尺度（post）,2.6666666666666665,事前勇気<4
37,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,3.5,事前勇気<4
38,2,葛藤あり,行動なし,3.1666666666666665,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
39,2,葛藤あり,行動なし,1.8333333333333333,post,勇気尺度（post）,1.5,事前勇気<4
40,2,葛藤あり,行動なし,3.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
41,2,葛藤あり,行動なし,4.333333333333333,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
42,2,葛藤あり,行動なし,3.0,post,勇気尺度（post）,2.8333333333333335,事前勇気<4
43,2,葛藤あり,行動なし,3.6666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
44,2,葛藤あり,行動なし,2.3333333333333335,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
45,2,葛藤あり,行動なし,3.6666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
46,2,葛藤あり,行動なし,2.5,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
47,2,葛藤あり,行動なし,5.833333333333333,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
48,2,葛藤あり,行動なし,4.5,post,勇気尺度（post）,4.5,事前勇気>=4
49,2,葛藤あり,行動なし,4.166666666666667,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
50,2,葛藤あり,行動なし,3.8333333333333335,post,勇気尺度（post）,4.5,事前勇気>=4
51,2,葛藤あり,行動なし,2.6666666666666665,post,勇気尺度（post）,2.0,事前勇気<4
52,2,葛藤あり,行動なし,4.666666666666667,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
53,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
54,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
55,2,葛藤あり,行動なし,5.666666666666667,post,勇気尺度（post）,5.333333333333333,事前勇気>=4
56,2,葛藤あり,行動なし,2.0,post,勇気尺度（post）,2.5,事前勇気<4
57,2,葛藤あり,行動なし,2.8333333333333335,post,勇気尺度（post）,2.5,事前勇気<4
58,2,葛藤あり,行動なし,1.5,post,勇気尺度（post）,2.0,事前勇気<4
59,2,葛藤あり,行動なし,2.8333333333333335,post,勇気尺度（post）,2.0,事前勇気<4
60,2,葛藤あり,行動なし,4.833333333333333,post,勇気尺度（post）,5.333333333333333,事前勇気>=4
61,2,葛藤あり,行動なし,3.8333333333333335,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
62,2,葛藤あり,行動なし,4.666666666666667,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
63,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
64,2,葛藤あり,行動なし,6.0,post,勇気尺度（post）,5.833333333333333,事前勇気>=4
65,2,葛藤あり,行動なし,2.5,post,勇気尺度（post）,2.5,事前勇気<4
66,2,葛藤あり,行動なし,2.6666666666666665,post,勇気尺度（post）,4.5,事前勇気>=4
67,2,葛藤あり,行動なし,2.6666666666666665,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
68,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
69,2,葛藤あり,行動なし,5.833333333333333,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
70,2,葛藤あり,行動なし,2.8333333333333335,post,勇気尺度（post）,2.6666666666666665,事前勇気<4
71,2,葛藤あり,行動なし,4.666666666666667,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
72,2,葛藤あり,行動なし,2.5,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
73,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.5,事前勇気>=4
74,2,葛藤あり,行動なし,5.0,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
75,2,葛藤あり,行動なし,4.166666666666667,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
76,2,葛藤あり,行動なし,5.0,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
77,2,葛藤あり,行動なし,1.6666666666666667,post,勇気尺度（post）,2.0,事前勇気<4
78,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
79,2,葛藤あり,行動なし,3.5,post,勇気尺度（post）,4.5,事前勇気>=4
80,2,葛藤あり,行動なし,3.8333333333333335,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
81,2,葛藤あり,行動なし,4.333333333333333,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
82,2,葛藤あり,行動なし,5.0,post,勇気尺度（post）,3.5,事前勇気<4
83,2,葛藤あり,行動なし,1.8333333333333333,post,勇気尺度（post）,2.0,事前勇気<4
84,2,葛藤あり,行動なし,2.3333333333333335,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
85,2,葛藤あり,行動なし,1.5,post,勇気尺度（post）,2.5,事前勇気<4
86,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
87,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,3.0,事前勇気<4
88,2,葛藤あり,行動なし,3.6666666666666665,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
89,2,葛藤あり,行動なし,7.0,post,勇気尺度（post）,7.0,事前勇気>=4
90,2,葛藤あり,行動なし,5.5,post,勇気尺度（post）,5.833333333333333,事前勇気>=4
91,2,葛藤あり,行動なし,3.5,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
92,2,葛藤あり,行動なし,5.0,post,勇気尺度（post）,5.0,事前勇気>=4
93,2,葛藤あり,行動なし,5.333333333333333,post,勇気尺度（post）,4.0,事前勇気>=4
94,2,葛藤あり,行動なし,2.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
95,2,葛藤あり,行動なし,2.3333333333333335,post,勇気尺度（post）,3.5,事前勇気<4
96,2,葛藤あり,行動なし,4.833333333333333,post,勇気尺度（post）,4.5,事前勇気>=4
97,2,葛藤あり,行動なし,4.166666666666667,post,勇気尺度（post）,3.5,事前勇気<4
98,2,葛藤あり,行動なし,2.5,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
99,2,葛藤あり,行動なし,2.8333333333333335,post,勇気尺度（post）,3.5,事前勇気<4
100,2,葛藤あり,行動なし,2.1666666666666665,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
101,2,葛藤あり,行動なし,3.6666666666666665,post,勇気尺度（post）,1.5,事前勇気<4
102,2,葛藤あり,行動なし,4.666666666666667,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
103,2,葛藤あり,行動なし,3.6666666666666665,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
104,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
105,2,葛藤あり,行動なし,4.333333333333333,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
106,2,葛藤あり,行動なし,3.8333333333333335,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
107,2,葛藤あり,行動なし,2.0,post,勇気尺度（post）,2.6666666666666665,事前勇気<4
108,2,葛藤あり,行動なし,3.8333333333333335,post,勇気尺度（post）,2.5,事前勇気<4
109,2,葛藤あり,行動なし,3.5,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
110,2,葛藤あり,行動なし,4.333333333333333,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
111,2,葛藤あり,行動なし,4.833333333333333,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
112,2,葛藤あり,行動なし,5.0,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
113,2,葛藤あり,行動なし,5.166666666666667,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
114,2,葛藤あり,行動なし,3.0,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
115,2,葛藤あり,行動なし,3.8333333333333335,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
116,2,葛藤あり,行動なし,2.3333333333333335,post,勇気尺度（post）,2.5,事前勇気<4
117,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
118,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
119,2,葛藤あり,行動なし,2.1666666666666665,post,勇気尺度（post）,2.5,事前勇気<4
120,2,葛藤あり,行動なし,5.0,post,勇気尺度（post）,4.5,事前勇気>=4
121,2,葛藤あり,行動なし,6.666666666666667,post,勇気尺度（post）,6.833333333333333,事前勇気>=4
122,2,葛藤あり,行動なし,3.1666666666666665,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
123,2,葛藤あり,行動なし,4.166666666666667,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
124,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
125,2,葛藤あり,行動なし,4.0,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
126,2,葛藤あり,行動なし,4.833333333333333,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
1,2,葛藤あり,行動なし,1.0,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
2,2,葛藤あり,行動なし,0.33333333333333304,diff,勇気尺度（diff）,4.666666666666667,事前勇気>=4
3,2,葛藤あり,行動なし,-0.49999999999999956,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
4,2,葛藤あり,行動なし,0.3333333333333335,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
5,2,葛藤あり,行動なし,0.6666666666666665,diff,勇気尺度（diff）,2.3333333333333335,事前勇気<4
6,2,葛藤あり,行動なし,-0.3333333333333339,diff,勇気尺度（diff）,4.666666666666667,事前勇気>=4
7,2,葛藤あり,行動なし,-0.33333333333333304,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
8,2,葛藤あり,行動なし,-2.166666666666667,diff,勇気尺度（diff）,3.3333333333333335,事前勇気<4
9,2,葛藤あり,行動なし,0.5,diff,勇気尺度（diff）,4.0,事前勇気>=4
10,2,葛藤あり,行動なし,0.0,diff,勇気尺度（diff）,2.0,事前勇気<4
11,2,葛藤あり,行動なし,-0.16666666666666607,diff,勇気尺度（diff）,6.333333333333333,事前勇気>=4
12,2,葛藤あり,行動なし,0.16666666666666696,diff,勇気尺度（diff）,4.0,事前勇気>=4
13,2,葛藤あり,行動なし,-0.16666666666666652,diff,勇気尺度（diff）,3.1666666666666665,事前勇気<4
14,2,葛藤あり,行動なし,0.33333333333333304,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
15,2,葛藤あり,行動なし,-0.16666666666666652,diff,勇気尺度（diff）,2.1666666666666665,事前勇気<4
16,2,葛藤あり,行動なし,0.16666666666666607,diff,勇気尺度（diff）,5.666666666666667,事前勇気>=4
17,2,葛藤あり,行動なし,0.16666666666666696,diff,勇気尺度（diff）,4.5,事前勇気>=4
18,2,葛藤あり,行動なし,0.833333333333333,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
19,2,葛藤あり,行動なし,-1.0000000000000002,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
20,2,葛藤あり,行動なし,0.666666666666667,diff,勇気尺度（diff）,4.5,事前勇気>=4
21,2,葛藤あり,行動なし,0.5,diff,勇気尺度（diff）,3.5,事前勇気<4
22,2,葛藤あり,行動なし,0.33333333333333304,diff,勇気尺度（diff）,4.5,事前勇気>=4
23,2,葛藤あり,行動なし,0.16666666666666696,diff,勇気尺度（diff）,5.833333333333333,事前勇気>=4
24,2,葛藤あり,行動なし,0.16666666666666652,diff,勇気尺度（diff）,3.5,事前勇気<4
25,2,葛藤あり,行動なし,-2.5,diff,勇気尺度（diff）,4.166666666666667,事前勇気>=4
26,2,葛藤あり,行動なし,0.5000000000000004,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
27,2,葛藤あり,行動なし,0.16666666666666674,diff,勇気尺度（diff）,1.3333333333333333,事前勇気<4
28,2,葛藤あり,行動なし,0.8333333333333339,diff,勇気尺度（diff）,5.333333333333333,事前勇気>=4
29,2,葛藤あり,行動なし,0.5,diff,勇気尺度（diff）,6.0,事前勇気>=4
30,2,葛藤あり,行動なし,0.33333333333333326,diff,勇気尺度（diff）,1.8333333333333333,事前勇気<4
31,2,葛藤あり,行動なし,-0.16666666666666652,diff,勇気尺度（diff）,3.5,事前勇気<4
32,2,葛藤あり,行動なし,0.0,diff,勇気尺度（diff）,3.5,事前勇気<4
33,2,葛藤あり,行動なし,0.16666666666666696,diff,勇気尺度（diff）,5.5,事前勇気>=4
34,2,葛藤あり,行動なし,1.333333333333333,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
35,2,葛藤あり,行動なし,-0.3333333333333339,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
36,2,葛藤あり,行動なし,-0.5,diff,勇気尺度（diff）,2.6666666666666665,事前勇気<4
37,2,葛藤あり,行動なし,0.5,diff,勇気尺度（diff）,3.5,事前勇気<4
38,2,葛藤あり,行動なし,-0.666666666666667,diff,勇気尺度（diff）,3.8333333333333335,事前勇気<4
39,2,葛藤あり,行動なし,0.33333333333333326,diff,勇気尺度（diff）,1.5,事前勇気<4
40,2,葛藤あり,行動なし,0.6666666666666665,diff,勇気尺度（diff）,2.3333333333333335,事前勇気<4
41,2,葛藤あり,行動なし,0.49999999999999956,diff,勇気尺度（diff）,3.8333333333333335,事前勇気<4
42,2,葛藤あり,行動なし,0.16666666666666652,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
43,2,葛藤あり,行動なし,0.16666666666666652,diff,勇気尺度（diff）,3.5,事前勇気<4
44,2,葛藤あり,行動なし,0.0,diff,勇気尺度（diff）,2.3333333333333335,事前勇気<4
45,2,葛藤あり,行動なし,0.16666666666666652,diff,勇気尺度（diff）,3.5,事前勇気<4
46,2,葛藤あり,行動なし,-0.8333333333333335,diff,勇気尺度（diff）,3.3333333333333335,事前勇気<4
47,2,葛藤あり,行動なし,0.6666666666666661,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
48,2,葛藤あり,行動なし,0.0,diff,勇気尺度（diff）,4.5,事前勇気>=4
49,2,葛藤あり,行動なし,0.5000000000000004,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
50,2,葛藤あり,行動なし,-0.6666666666666665,diff,勇気尺度（diff）,4.5,事前勇気>=4
51,2,葛藤あり,行動なし,0.6666666666666665,diff,勇気尺度（diff）,2.0,事前勇気<4
52,2,葛藤あり,行動なし,0.5,diff,勇気尺度（diff）,4.166666666666667,事前勇気>=4
53,2,葛藤あり,行動なし,0.0,diff,勇気尺度（diff）,4.0,事前勇気>=4
54,2,葛藤あり,行動なし,0.6666666666666665,diff,勇気尺度（diff）,3.3333333333333335,事前勇気<4
55,2,葛藤あり,行動なし,0.3333333333333339,diff,勇気尺度（diff）,5.333333333333333,事前勇気>=4
56,2,葛藤あり,行動なし,-0.5,diff,勇気尺度（diff）,2.5,事前勇気<4
57,2,葛藤あり,行動なし,0.3333333333333335,diff,勇気尺度（diff）,2.5,事前勇気<4
58,2,葛藤あり,行動なし,-0.5,diff,勇気尺度（diff）,2.0,事前勇気<4
59,2,葛藤あり,行動なし,0.8333333333333335,diff,勇気尺度（diff）,2.0,事前勇気<4
60,2,葛藤あり,行動なし,-0.5,diff,勇気尺度（diff）,5.333333333333333,事前勇気>=4
61,2,葛藤あり,行動なし,-0.8333333333333335,diff,勇気尺度（diff）,4.666666666666667,事前勇気>=4
62,2,葛藤あり,行動なし,0.3333333333333339,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
63,2,葛藤あり,行動なし,-0.33333333333333304,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
64,2,葛藤あり,行動なし,0.16666666666666696,diff,勇気尺度（diff）,5.833333333333333,事前勇気>=4
65,2,葛藤あり,行動なし,0.0,diff,勇気尺度（diff）,2.5,事前勇気<4
66,2,葛藤あり,行動なし,-1.8333333333333335,diff,勇気尺度（diff）,4.5,事前勇気>=4
