participant_id,video_no,conflict,action,pre_score,post_score,diff_score
51,4,葛藤なし,成功なし,2.0,1.8,-0.19999999999999996
52,4,葛藤なし,成功なし,3.2,3.0,-0.20000000000000018
53,4,葛藤なし,成功なし,3.0,3.0,0.0
54,4,葛藤なし,成功なし,3.6,2.2,-1.4
55,4,葛藤なし,成功なし,4.0,3.9,-0.10000000000000009
56,4,葛藤なし,成功なし,2.1,2.0,-0.10000000000000009
57,4,葛藤なし,成功なし,2.8,3.6,0.8000000000000003
58,4,葛藤なし,成功なし,3.3,2.5,-0.7999999999999998
59,4,葛藤なし,成功なし,2.5,2.6,0.10000000000000009
60,4,葛藤なし,成功なし,3.9,4.4,0.5000000000000004
61,4,葛藤なし,成功なし,3.0,3.3,0.2999999999999998
62,4,葛藤なし,成功なし,3.5,4.0,0.5
63,4,葛藤なし,成功なし,3.0,3.7,0.7000000000000002
64,4,葛藤なし,成功なし,2.0,1.5,-0.5
65,4,葛藤なし,成功なし,3.7,3.0,-0.7000000000000002
66,4,葛藤なし,成功なし,2.6,2.0,-0.6000000000000001
67,4,葛藤なし,成功なし,3.0,2.9,-0.10000000000000009
68,4,葛藤なし,成功なし,1.9,1.3,-0.5999999999999999
69,4,葛藤なし,成功なし,3.3,3.7,0.40000000000000036
70,4,葛藤なし,成功なし,2.9,3.2,0.30000000000000027
71,4,葛藤なし,成功なし,2.9,3.0,0.10000000000000009
